parameter	outer_width	inner_width	point_est	ll	l	m	h	hh
r_site:id[SAA_D237371,Intercept]	0.95	0.8	median	-0.8916438023439802	-0.615526077123595	-0.16043980670246694	0.2477349307485948	0.4827711856266871
r_site:id[SAA_D244005,Intercept]	0.95	0.8	median	-0.6616263952564017	-0.4385960618854767	-0.04358905860489472	0.34270762981223407	0.5747297624926339
r_site:id[SAA_D244029,Intercept]	0.95	0.8	median	-0.24654628534160863	-0.056866165218089605	0.37145792417781526	0.8540478803026527	1.0970037474734986
r_site:id[SAA_D244045,Intercept]	0.95	0.8	median	-0.8363916915742389	-0.5758570606886708	-0.10841084396692682	0.33573231973172807	0.5416069385923267
r_site:id[SAA_D244073,Intercept]	0.95	0.8	median	-0.6541981951086314	-0.4399525790250487	-0.043193147127830636	0.36877775447305533	0.6050879154184243
r_site:id[SAA_D244086,Intercept]	0.95	0.8	median	-0.6277058436989452	-0.41680731529585535	-0.008975091242414003	0.369480991055564	0.5650373247681956
r_site:id[SAA_D244087,Intercept]	0.95	0.8	median	-0.6952840678212937	-0.4406043600357368	-0.008908018196502946	0.40931861224508737	0.6093851442506755
r_site:id[SAA_D244123,Intercept]	0.95	0.8	median	-0.4004102784920683	-0.16472180530104497	0.24300120577397144	0.7018255502412329	0.9670798176163032
r_site:id[TEE_D154259,Intercept]	0.95	0.8	median	-0.5375232378014654	-0.30074465889061036	0.050220987444455994	0.44016324006732643	0.6288167655108493
r_site:id[TEE_D154299,Intercept]	0.95	0.8	median	-0.42426787669245064	-0.250789940612107	0.10068028733276299	0.46239059155845663	0.6657263122582293
r_site:id[TEE_D211445,Intercept]	0.95	0.8	median	-0.49780142566786784	-0.2812274190867092	0.08120620745894794	0.43288739023232625	0.6634640101600107
r_site:id[TEE_D211451,Intercept]	0.95	0.8	median	-0.7801616739410894	-0.5069842736844994	-0.05802776844717902	0.3690220514539825	0.5830206360134715
r_site:id[TEE_D217810,Intercept]	0.95	0.8	median	-0.8724318808477048	-0.5987415907508519	-0.18601177282838494	0.17619617241069158	0.3717274108068899
r_site:id[TEE_D217831,Intercept]	0.95	0.8	median	-0.7110822688492316	-0.50825804507975	-0.11155653159263403	0.2524136196764077	0.4679449204783473
r_site:id[TEE_D217835,Intercept]	0.95	0.8	median	-0.5469305877821825	-0.33430194465308266	0.06267946325018134	0.4647826009173822	0.675142786168765
r_site:id[TEE_D217864,Intercept]	0.95	0.8	median	-1.061032582121217	-0.8262576883329814	-0.37296034345276785	0.02044637330704277	0.2051867685205999
r_site:id[TEE_D217993,Intercept]	0.95	0.8	median	-0.4605868588198681	-0.26096074364051003	0.08863601669591561	0.47307596748387204	0.6894048749288928
r_site:id[TEE_D229063,Intercept]	0.95	0.8	median	-0.339842279556717	-0.163553083216199	0.21330428410031113	0.6276460961173626	0.87615513448566
r_site:id[TEE_D229155,Intercept]	0.95	0.8	median	-0.12927454291685575	0.058807623940814444	0.4329887699576948	0.8357216994266337	1.079707113735029
r_site:id[TEE_D229675,Intercept]	0.95	0.8	median	-0.5765696756188231	-0.3273543929481943	0.09777349822056974	0.5067718697040342	0.744933591334686
r_site:id[TEE_D229676,Intercept]	0.95	0.8	median	-0.6060364723185315	-0.3643022884498807	0.05301752395089668	0.46961431614394655	0.6981093558538666
r_site:id[TEE_D229705,Intercept]	0.95	0.8	median	-0.6284363076890968	-0.4499963945143669	-0.10096490660688501	0.21437146096107865	0.40186159240103025
r_site:id[TEE_D229707,Intercept]	0.95	0.8	median	-0.22275583895072906	-0.026499828948944742	0.38501892894405376	0.8327787453959165	1.0657002415692878
r_site:id[TEE_D229753,Intercept]	0.95	0.8	median	-0.4544376963377318	-0.266257113157636	0.08998848665516501	0.4636882306673964	0.685971057411186
r_site:id[TEE_D237304,Intercept]	0.95	0.8	median	-0.6323623428207442	-0.4345027223676765	-0.019701546027433126	0.36785337557861675	0.5694110681770541
r_site:id[TEE_D237385,Intercept]	0.95	0.8	median	-0.5620862457654815	-0.3393751206326279	0.06703396695090588	0.4552768302948446	0.6706265351250724
r_site:id[TEE_D244025,Intercept]	0.95	0.8	median	-0.7372910354449216	-0.513798730668668	-0.11520036528899386	0.26369844486387756	0.48334581892420525
r_site:id[TEE_D244027,Intercept]	0.95	0.8	median	-1.0006257937716936	-0.7978636569575405	-0.40267738641172623	-0.04376758810505983	0.1267049966053811
r_year[2002,Intercept]	0.95	0.8	median	0.09461114324662281	0.33027755597571973	0.7480968320757079	1.1904096704250726	1.463516733430468
r_year[2003,Intercept]	0.95	0.8	median	-0.04603765398765446	0.16543252435399788	0.5333338027083054	0.8936363073156772	1.1341652544240965
r_year[2004,Intercept]	0.95	0.8	median	0.027803144280461174	0.23459429349688618	0.5701642763119256	0.9573487139286808	1.228032182183194
r_year[2005,Intercept]	0.95	0.8	median	0.004483814961251987	0.20062812957579593	0.5462509480688402	0.8892081382547598	1.119923051792068
r_year[2006,Intercept]	0.95	0.8	median	-0.6147891360749459	-0.42159847211003276	-0.0810579161324424	0.2527035008877087	0.5049459987059343
r_year[2007,Intercept]	0.95	0.8	median	-0.5331644965594589	-0.3377947638467418	0.003622511051770799	0.34442774897686923	0.5632893342313141
r_year[2008,Intercept]	0.95	0.8	median	-0.2777711737958005	-0.08563645090368856	0.262729053344652	0.5854902906518334	0.8232621940353697
r_year[2009,Intercept]	0.95	0.8	median	-1.5281287883605557	-1.31311783526033	-0.9382887610101184	-0.5715730692149733	-0.36699665128207404
r_year[2010,Intercept]	0.95	0.8	median	-1.7025686619089957	-1.4427621981133507	-0.9911702176298499	-0.5849118995045689	-0.3518828392294666
r_year[2011,Intercept]	0.95	0.8	median	-1.3750595287460787	-1.1006569160805393	-0.6189452275246392	-0.20489148465118615	0.02312973437908155
lprior	0.95	0.8	median	-9.222484233990313	-9.150944841463389	-9.033445010343577	-8.93892896995969	-8.899928651673447
lp__	0.95	0.8	median	-804.1884704134956	-792.8577106654441	-770.7870876946569	-750.2991644680268	-740.8046415843288
