id	gerp_cat	n_total	n_genotyped	gerp_count_p	gerp_count_r	gerp_count_t	gerp_Lp	gerp_Lr	gerp_Lt
D229771	0-1	1016065	981529	160566	108483	269049	0.16358762705941443	0.11052449800260614	0.2741121250620206
D229771	1-2	536152	519695	84279	53956	138235	0.16217011901211287	0.10382243431243325	0.26599255332454613
D229771	2-3	421585	408946	64679	41119	105798	0.15816024609606158	0.10054872770488035	0.25870897380094193
D229771	3-4	536380	520597	79183	51203	130386	0.15210037706709797	0.09835438928768318	0.25045476635478114
D229771	4-5	404284	392378	53585	32943	86528	0.13656474114246975	0.08395730647487881	0.2205220476173486
D229772	0-1	1016065	827850	126488	93334	219822	0.1527909645467174	0.11274264661472488	0.2655336111614423
D229772	1-2	536152	427258	64680	45685	110365	0.15138394131882843	0.10692602596089482	0.2583099672797233
D229772	2-3	421585	337568	50095	34944	85039	0.14839972983221159	0.10351692103516921	0.2519166508673808
D229772	3-4	536380	466863	67177	47543	114720	0.14389017763241035	0.10183501369780856	0.24572519133021892
D229772	4-5	404284	363565	47312	31511	78823	0.13013353870697125	0.08667225943091332	0.21680579813788456
D229775	0-1	1016065	906156	147341	99273	246614	0.1626000379625583	0.10955398408221101	0.27215402204476935
D229775	1-2	536152	485870	77955	50459	128414	0.16044415172782844	0.10385288245827073	0.2642970341860992
D229775	2-3	421585	382665	59652	38323	97975	0.15588569636627336	0.10014764872669306	0.25603334509296644
D229775	3-4	536380	490656	74148	48196	122344	0.15112013304637056	0.09822767886258398	0.24934781190895455
D229775	4-5	404284	370882	50531	31068	81599	0.1362454904794517	0.08376788304635976	0.22001337352581143
D229776	0-1	1016065	985810	160481	109202	269683	0.16279100435175134	0.11077388137673588	0.27356488572848725
D229776	1-2	536152	521314	83455	54646	138101	0.16008585996155866	0.10482358041410743	0.2649094403756661
D229776	2-3	421585	410394	64309	41376	105685	0.15670063402486392	0.10082018742964079	0.2575208214545047
D229776	3-4	536380	522023	78938	51803	130741	0.15121555946768628	0.09923509117414367	0.25045065064183
D229776	4-5	404284	393603	53062	33419	86481	0.1348109643473246	0.08490534879053259	0.2197163131378572
D229777	0-1	1016065	999468	168555	108786	277341	0.16864471899050296	0.10884390495743736	0.2774886239479403
D229777	1-2	536152	529522	88821	53936	142757	0.16773807320564585	0.10185790203239903	0.2695959752380449
D229777	2-3	421585	416451	68339	40770	109109	0.16409853740295977	0.09789867235280982	0.26199720975576957
D229777	3-4	536380	530228	82419	51734	134153	0.15544067834969108	0.09756934752596996	0.253010025875661
D229777	4-5	404284	400330	55979	33024	89003	0.13983213848574927	0.08249194414607948	0.22232408263182873
D229780	0-1	1016065	974561	159559	107080	266639	0.16372397417914322	0.10987511299959674	0.27359908717874
D229780	1-2	536152	514451	82745	53401	136146	0.16084136292863654	0.10380191699501022	0.2646432799236468
D229780	2-3	421585	405149	63621	40704	104325	0.15703111694709848	0.10046674186533842	0.2574978588124369
D229780	3-4	536380	521238	79885	51112	130997	0.1532601230148224	0.0980588521941992	0.2513189752090216
D229780	4-5	404284	395163	54542	33044	87586	0.13802405589592143	0.08362118923077312	0.22164524512669456
D229783	0-1	1016065	971444	156279	108357	264636	0.1608728861365143	0.11154219903566237	0.27241508517217666
D229783	1-2	536152	513854	80940	54369	135309	0.1575155588941606	0.10580631852627401	0.2633218774204346
D229783	2-3	421585	404321	62251	41182	103433	0.15396430064231142	0.10185471444718429	0.2558190150894957
D229783	3-4	536380	517836	78567	51052	129619	0.15172178064097513	0.09858719749109757	0.2503089781320727
D229783	4-5	404284	391210	53659	32800	86459	0.1371616267477825	0.0838424375655019	0.22100406431328443
D229784	0-1	1016065	922673	151165	101372	252537	0.16383377426238765	0.10986774295985685	0.2737015172222445
D229784	1-2	536152	492263	79982	51327	131309	0.16247818747295653	0.10426743427801805	0.2667456217509746
D229784	2-3	421585	387535	60828	39147	99975	0.15696130672068329	0.10101539215812766	0.257976698878811
D229784	3-4	536380	500960	76239	49497	125736	0.15218580325774514	0.09880429575215587	0.250990099009901
D229784	4-5	404284	380710	52723	31753	84476	0.13848598670904363	0.08340469123479814	0.22189067794384176
D237206	0-1	1016065	1001435	159232	113056	272288	0.1590038295046608	0.1128939971141412	0.271897826618802
D237206	1-2	536152	529631	85395	55143	140538	0.16123489750411135	0.10411588445540386	0.2653507819595152
D237206	2-3	421585	416617	65471	41926	107397	0.15714913217655543	0.10063439561995789	0.25778352779651337
D237206	3-4	536380	530581	77731	53959	131690	0.14650166515574436	0.1016979499831317	0.24819961513887606
D237206	4-5	404284	400665	51890	35227	87117	0.12950969014014202	0.08792133078756567	0.2174310209277077
D237232	0-1	1016065	980790	162194	107572	269766	0.16537077254050306	0.10967893228927701	0.2750497048297801
D237232	1-2	536152	517265	84877	53180	138057	0.1640880399795076	0.10280997167796004	0.2668980116574676
D237232	2-3	421585	407490	65275	40606	105881	0.16018798007313062	0.09964907114285013	0.2598370512159808
D237232	3-4	536380	524111	80914	51300	132214	0.15438332719595657	0.09788002923044928	0.25226335642640585
D237232	4-5	404284	397031	54564	33460	88024	0.13743007472968105	0.08427553515972304	0.2217056098894041
D237233	0-1	1016065	945457	155470	103478	258948	0.1644389961679907	0.10944760047257569	0.2738865966405664
D237233	1-2	536152	497061	82276	50718	132994	0.16552495568954315	0.102035766233923	0.26756072192346614
D237233	2-3	421585	391595	63111	38455	101566	0.16116395766033784	0.09820094740739795	0.2593649050677358
D237233	3-4	536380	510537	76619	50807	127426	0.15007531285685466	0.0995167833085555	0.24959209616541014
D237233	4-5	404284	389184	51981	33656	85637	0.13356407252096694	0.08647837526722578	0.22004244778819274
D237235	0-1	1016065	996351	168160	108091	276251	0.16877586312454146	0.10848686858346104	0.2772627317080025
D237235	1-2	536152	526658	87671	53764	141435	0.16646666337547328	0.10208522418723347	0.2685518875627067
D237235	2-3	421585	414429	67454	40639	108093	0.16276370620781846	0.09806022261955606	0.26082392882737454
D237235	3-4	536380	529073	82396	51366	133762	0.15573654297233086	0.09708679142575788	0.25282333439808874
D237235	4-5	404284	399926	55189	33294	88483	0.13799802963548258	0.08325040132424498	0.22124843095972754
D237258	0-1	1016065	949605	153284	105323	258607	0.16141869514166415	0.11091243201120465	0.27233112715286883
D237258	1-2	536152	502420	79961	52487	132448	0.15915170574419807	0.10446837307432029	0.26362007881851834
D237258	2-3	421585	395931	61673	40101	101774	0.1557670402166034	0.10128279927563136	0.25704983949223476
D237258	3-4	536380	511869	77511	50409	127920	0.15142741599901538	0.09848027522666933	0.2499076912256847
D237258	4-5	404284	388906	53289	32566	85855	0.13702282813841904	0.08373745840897286	0.2207602865473919
D237276	0-1	1016065	894379	145239	98346	243585	0.1623908879792571	0.1099600952169047	0.2723509831961618
D237276	1-2	536152	479505	76648	49667	126315	0.15984817676562288	0.10357973326659785	0.2634279100322207
D237276	2-3	421585	377726	59035	37667	96702	0.1562905386444142	0.09972043227101127	0.25601097091542546
D237276	3-4	536380	483759	73096	47216	120312	0.15110003121388957	0.09760231850983651	0.24870234972372607
D237276	4-5	404284	366815	49992	30451	80443	0.13628668402328148	0.08301459863964124	0.21930128266292273
D237277	0-1	1016065	949639	160548	102610	263158	0.1690621383494149	0.10805158591843848	0.27711372426785336
D237277	1-2	536152	507954	84937	51415	136352	0.16721396031924152	0.1012197954932927	0.2684337558125342
D237277	2-3	421585	400022	65438	39051	104489	0.16358600276984767	0.09762213078280695	0.2612081335526546
D237277	3-4	536380	512472	80187	49619	129806	0.15647098768322953	0.09682285080941007	0.2532938384926396
D237277	4-5	404284	387520	54090	32005	86095	0.1395798926507019	0.08258928571428571	0.22216917836498762
D237278	0-1	1016065	995788	158478	112386	270864	0.1591483327776595	0.11286137209928218	0.2720097048769417
D237278	1-2	536152	526646	81767	56559	138326	0.15525988994504847	0.10739472055232548	0.26265461049737393
D237278	2-3	421585	414236	62688	42911	105599	0.1513340221516237	0.10359070674687859	0.2549247288985023
D237278	3-4	536380	528907	79018	52901	131919	0.1493986655498982	0.10001947412304998	0.24941813967294818
D237278	4-5	404284	399482	54778	33597	88375	0.13712257373298423	0.08410141132766934	0.22122398506065355
D237300	0-1	1016065	983204	163216	107835	271051	0.166004206654977	0.10967713719634989	0.27568134385132687
D237300	1-2	536152	519123	85515	53226	138741	0.16472974612953	0.10253061413191093	0.26726036026144095
D237300	2-3	421585	408582	66239	40092	106331	0.1621192318800143	0.0981247338355581	0.2602439657155724
D237300	3-4	536380	523998	80795	51050	131845	0.1541895198073275	0.09742403596960293	0.25161355577693045
D237300	4-5	404284	396778	54879	33103	87982	0.13831159993749653	0.0834295248224448	0.22174112475994132
D237304	0-1	1016065	904842	148205	98266	246471	0.16379102649965407	0.10860017550025308	0.2723912019999072
D237304	1-2	536152	472346	77405	47874	125279	0.16387351644768877	0.10135366870895487	0.2652271851566437
D237304	2-3	421585	372216	59912	36619	96531	0.1609603026199841	0.09838104756378017	0.25934135018376425
D237304	3-4	536380	493500	75539	48185	123724	0.1530678824721378	0.09763931104356637	0.25070719351570414
D237304	4-5	404284	378765	51993	31899	83892	0.13726981109659023	0.08421844679418637	0.2214882578907766
D237307	0-1	1016065	933086	150863	102758	253621	0.1616817742416026	0.11012704080867144	0.27180881505027404
D237307	1-2	536152	500874	79918	52551	132469	0.15955709419933956	0.10491860228320896	0.2644756964825485
D237307	2-3	421585	394821	61871	39610	101481	0.15670645685006623	0.1003239442684153	0.2570304011184815
D237307	3-4	536380	507788	76562	50514	127076	0.15077552049280407	0.0994785225330256	0.25025404302582965
D237307	4-5	404284	384902	52519	32427	84946	0.1364477191596822	0.08424741882349274	0.22069513798317494
D237310	0-1	1016065	894788	148736	96385	245121	0.16622484879099853	0.10771825281519198	0.2739431016061905
D237310	1-2	536152	466518	76756	47269	124025	0.1645295572732456	0.10132299289630839	0.265852550169554
D237310	2-3	421585	367578	59087	35857	94944	0.1607468346854273	0.09754936367247223	0.2582961983578995
D237310	3-4	536380	489753	75013	47521	122534	0.15316496274652733	0.09703054396808188	0.2501955067146092
D237310	4-5	404284	376032	51384	31479	82863	0.13664794485575696	0.08371362011743681	0.22036156497319376
D237311	0-1	1016065	941326	153347	103625	256972	0.16290530591952204	0.11008407289291913	0.2729893788124412
D237311	1-2	536152	498941	79979	51954	131933	0.16029751012644783	0.10412854425673576	0.26442605438318356
D237311	2-3	421585	392972	61408	39378	100786	0.1562655863522083	0.10020561261362132	0.25647119896582965
D237311	3-4	536380	503513	76511	49152	125663	0.15195436860617303	0.09761813498360519	0.24957250358977823
D237311	4-5	404284	381566	52000	32152	84152	0.13628048620684233	0.08426327293312297	0.2205437591399653
D237313	0-1	1016065	999140	168110	108789	276899	0.1682546990411754	0.10888263906959986	0.2771373381107753
D237313	1-2	536152	528909	88210	54317	142527	0.16677727170458434	0.10269630503545979	0.26947357674004413
D237313	2-3	421585	416215	67819	40805	108624	0.1629422293766443	0.09803827348846149	0.26098050286510577
D237313	3-4	536380	530210	82355	51788	134143	0.15532524848644877	0.09767450632768149	0.25299975481413023
D237313	4-5	404284	400380	55920	33203	89123	0.13966731604975274	0.08292871771816775	0.22259603376792048
D237325	0-1	1016065	992474	163698	109338	273036	0.16493933342334408	0.11016711772802108	0.27510645115136517
D237325	1-2	536152	524468	84692	54696	139388	0.16148173005788724	0.10428853619286592	0.2657702662507531
D237325	2-3	421585	412591	64871	41329	106200	0.15722834477727338	0.10016941717099985	0.25739776194827324
D237325	3-4	536380	527986	81042	51617	132659	0.15349270624599895	0.09776206187285269	0.2512547681188516
D237325	4-5	404284	399204	54849	33509	88358	0.13739591787657437	0.08393953968397111	0.22133545756054548
D237327	0-1	1016065	961031	157438	105882	263320	0.16382197868747211	0.1101754261829223	0.2739974048703944
D237327	1-2	536152	504955	82115	52156	134271	0.1626184511491123	0.10328841183867869	0.265906862987791
D237327	2-3	421585	397734	63323	39410	102733	0.15920942137207278	0.09908632402560505	0.25829574539767786
D237327	3-4	536380	515260	79223	50488	129711	0.15375344486278772	0.0979854830570974	0.2517389279198851
D237327	4-5	404284	391373	53347	32846	86193	0.1363073078623206	0.08392505359337511	0.22023236145569572
D237337	0-1	1016065	993045	161823	110663	272486	0.1629563614941921	0.11143805164922033	0.27439441314341245
D237337	1-2	536152	524729	83304	55536	138840	0.15875623417040033	0.10583748944693357	0.2645937236173339
D237337	2-3	421585	412974	64418	41817	106235	0.1559856068420772	0.10125819058826947	0.2572437974303467
D237337	3-4	536380	528222	80311	52153	132464	0.15204024065639068	0.09873310842789584	0.25077334908428656
D237337	4-5	404284	399506	54402	33882	88284	0.1361731738697291	0.08480974002893574	0.22098291389866484
D237339	0-1	1016065	974791	162768	106272	269040	0.16697733155107095	0.10902029255501948	0.2759976241060904
D237339	1-2	536152	511829	84896	52200	137096	0.16586789728600762	0.1019871871269506	0.26785508441295824
D237339	2-3	421585	402965	65521	39333	104854	0.16259724789994168	0.09760897348404948	0.2602062213839912
D237339	3-4	536380	522063	81526	50725	132251	0.15616122958340278	0.09716260298086629	0.25332383256426905
D237339	4-5	404284	396854	55343	33027	88370	0.13945430813346973	0.08322204135525911	0.22267634948872886
D237340	0-1	1016065	984188	160718	108877	269595	0.1633001012001772	0.11062622181940848	0.2739263230195857
D237340	1-2	536152	518644	83431	54072	137503	0.16086371383839396	0.10425648421653388	0.26512019805492787
D237340	2-3	421585	408373	64500	40721	105221	0.15794384055752952	0.09971521133865363	0.25765905189618316
D237340	3-4	536380	525199	79944	51559	131503	0.15221658837888113	0.09817040778828597	0.2503869961671671
D237340	4-5	404284	397620	55082	33398	88480	0.13852924903173885	0.08399476887480509	0.22252401790654394
D237352	0-1	1016065	919522	153563	99363	252926	0.1670030733359289	0.10805940477769972	0.2750624781136286
D237352	1-2	536152	486255	80803	49088	129891	0.16617412674419801	0.10095114703190712	0.2671252737761051
D237352	2-3	421585	382962	62243	37372	99615	0.16253048605344655	0.09758670573059468	0.26011719178404125
D237352	3-4	536380	499656	76706	48994	125700	0.1535176201226444	0.09805546215796468	0.25157308228060904
D237352	4-5	404284	381224	52215	31900	84115	0.13696671773025831	0.08367783770171867	0.220644555431977
D237355	0-1	1016065	954740	155227	105133	260360	0.16258562540586965	0.11011689046232483	0.2727025158681945
D237355	1-2	536152	503000	79880	52701	132581	0.15880715705765408	0.10477335984095427	0.26358051689860834
D237355	2-3	421585	396275	62239	39627	101866	0.1570601223897546	0.09999873824995269	0.2570588606397073
D237355	3-4	536380	514269	78713	50423	129136	0.15305802994152864	0.09804790877925755	0.2511059387207862
D237355	4-5	404284	390992	53704	32736	86440	0.1373531939272415	0.08372549821991243	0.2210786921471539
D237360	0-1	1016065	998968	163996	110627	274623	0.1641654187121109	0.11074128500612632	0.2749067037182372
D237360	1-2	536152	529787	85460	55306	140766	0.16131011142213758	0.10439289752296678	0.26570300894510435
D237360	2-3	421585	416586	65715	41933	107648	0.15774653973009176	0.10065868752190424	0.258405227251996
D237360	3-4	536380	530196	80902	52155	133057	0.1525888539332624	0.09836928230314827	0.25095813623641067
D237360	4-5	404284	400282	55027	33687	88714	0.13747058323881664	0.0841581684912137	0.22162875173003033
D237361	0-1	1016065	930160	152921	102023	254944	0.16440289842607722	0.10968328029586308	0.2740861787219403
D237361	1-2	536152	490923	80758	50106	130864	0.16450237613637983	0.10206488593934283	0.2665672620757227
D237361	2-3	421585	386739	61952	38414	100366	0.16019072294234613	0.09932797054344145	0.2595186934857876
D237361	3-4	536380	505849	77617	50035	127652	0.153439069761925	0.09891291670043827	0.2523519864623633
D237361	4-5	404284	386089	52806	32727	85533	0.13677157339369939	0.08476542973252281	0.22153700312622218
D237369	0-1	1016065	949565	157035	103289	260324	0.16537572467392964	0.10877507069026343	0.27415079536419307
D237369	1-2	536152	499042	82070	50976	133046	0.16445509596386676	0.10214771502198212	0.26660281098584887
D237369	2-3	421585	393072	63646	38787	102433	0.16191944478365286	0.09867657833679326	0.2605960231204461
D237369	3-4	536380	511013	78917	49454	128371	0.1544324704068194	0.09677640294865297	0.2512088733554724
D237369	4-5	404284	389408	54369	32112	86481	0.1396196277426247	0.0824636371106911	0.2220832648533158
D237370	0-1	1016065	937141	151229	103388	254617	0.16137272833010188	0.11032277960306934	0.2716955079331712
D237370	1-2	536152	499361	80110	52014	132124	0.16042502317962357	0.1041611179086873	0.26458614108831086
D237370	2-3	421585	393243	61504	39390	100894	0.15640202114214366	0.10016707226829212	0.25656909341043577
D237370	3-4	536380	505917	76914	49838	126752	0.15202889011438636	0.09851022993890302	0.2505391200532894
D237370	4-5	404284	383420	52247	32136	84383	0.13626571383861041	0.08381409420478848	0.22007980804339888
D237371	0-1	1016065	960264	160974	103486	264460	0.16763515033365825	0.10776828038955953	0.27540343072321777
D237371	1-2	536152	507446	84613	51304	135917	0.16674286525068677	0.10110238330778053	0.2678452485584673
D237371	2-3	421585	399583	65382	38922	104304	0.16362557966680263	0.09740654632454333	0.26103212599134595
D237371	3-4	536380	514978	79962	49807	129769	0.15527265242398705	0.09671675294866965	0.2519894053726567
D237371	4-5	404284	390526	53875	32688	86563	0.13795496330590024	0.08370249355996784	0.22165745686586807
D237378	0-1	1016065	968361	162908	104357	267265	0.1682306495201686	0.10776662835450829	0.2759972778746769
D237378	1-2	536152	512253	85138	52095	137233	0.16620302858157981	0.10169779386357913	0.26790082244515895
D237378	2-3	421585	402969	65722	39629	105351	0.16309443158158568	0.09834255240477556	0.2614369839863612
D237378	3-4	536380	516649	80002	49777	129779	0.1548478754434829	0.09634587505250179	0.2511937504959847
D237378	4-5	404284	391248	54644	32323	86967	0.13966588966588966	0.08261511879932933	0.222281008465219
D237379	0-1	1016065	811429	132487	87549	220036	0.16327614615696506	0.1078948373794873	0.27117098353645236
D237379	1-2	536152	427124	69194	43372	112566	0.1619997939708375	0.10154428222249276	0.26354407619333026
D237379	2-3	421585	337649	53615	33367	86982	0.1587891567870777	0.0988215572976671	0.2576107140847448
D237379	3-4	536380	456898	69227	44671	113898	0.1515152178385548	0.09777018065301227	0.24928539849156706
D237379	4-5	404284	352299	47894	29572	77466	0.13594702227369365	0.08394006227664569	0.21988708455033934
D237385	0-1	1016065	979083	162109	107457	269566	0.16557227528207516	0.1097526971666345	0.2753249724487097
D237385	1-2	536152	517194	84559	53278	137837	0.16349570954032722	0.10301356937628821	0.2665092789166154
D237385	2-3	421585	406950	64589	40613	105202	0.15871482983167465	0.09979850104435434	0.258513330876029
D237385	3-4	536380	521224	80115	50769	130884	0.15370550857213022	0.09740341964299418	0.25110892821512437
D237385	4-5	404284	393999	54517	33049	87566	0.13836837149332867	0.08388092355564354	0.2222492950489722
D237389	0-1	1016065	917711	146813	101563	248376	0.1599773784993315	0.11066991678208063	0.2706472952814121
D237389	1-2	536152	484980	76323	50961	127284	0.1573734999381418	0.10507855994061611	0.26245205987875786
D237389	2-3	421585	381544	58562	38513	97075	0.1534868848678003	0.10093986538905081	0.25442675025685113
D237389	3-4	536380	493706	74271	48650	122921	0.15043568439516636	0.09854042689373838	0.24897611128890473
D237389	4-5	404284	372559	50192	31330	81522	0.1347222855977174	0.08409406295378719	0.21881634855150459
D237391	0-1	1016065	991590	168267	107233	275500	0.16969412761322725	0.10814247824201535	0.2778366058552426
D237391	1-2	536152	526715	88981	53205	142186	0.16893576222435283	0.1010128817292084	0.2699486439535612
D237391	2-3	421585	414045	68075	40392	108467	0.1644144960088879	0.09755461362895337	0.2619691096378413
D237391	3-4	536380	524624	81890	50823	132713	0.15609274451797858	0.09687509530635274	0.25296783982433135
D237391	4-5	404284	395658	54931	32804	87735	0.1388345490297176	0.08290998791885922	0.2217445369485768
D237394	0-1	1016065	944127	159147	101791	260938	0.16856524598915187	0.10781494438777833	0.27638019037693023
D237394	1-2	536152	503417	84298	50942	135240	0.16745163552283693	0.10119245079129231	0.2686440863141292
D237394	2-3	421585	396412	64753	38816	103569	0.16334772913029877	0.09791832739674884	0.2612660565270476
D237394	3-4	536380	509643	79428	49359	128787	0.15585027166075077	0.09685014804480784	0.2527004197055586
D237394	4-5	404284	385664	53652	31905	85557	0.13911591437105875	0.08272745187520743	0.2218433662462662
D243901	0-1	1016065	999849	167958	108857	276815	0.1679833654881887	0.1088734398894233	0.27685680537761204
D243901	1-2	536152	529109	89004	53802	142806	0.16821486687998125	0.10168415203672589	0.26989901891670715
D243901	2-3	421585	416097	68383	40784	109167	0.16434389096773108	0.09801560693780537	0.2623594979055365
D243901	3-4	536380	530134	82550	51246	133796	0.15571534744045845	0.09666612592287988	0.2523814733633383
D243901	4-5	404284	400223	55330	33394	88724	0.13824792678081968	0.08343848304570202	0.2216864098265217
D243906	0-1	1016065	935920	151143	104157	255300	0.16149136678348577	0.11128835797931447	0.2727797247628002
D243906	1-2	536152	503530	79848	53108	132956	0.15857645026115624	0.10547137211288304	0.2640478223740393
D243906	2-3	421585	395642	61623	40042	101665	0.1557544446747312	0.10120765742767451	0.2569621021024057
D243906	3-4	536380	500007	75562	49190	124752	0.1511218842936199	0.09837862269928221	0.2495005069929021
D243906	4-5	404284	376745	51309	31486	82795	0.13619026131733666	0.08357377005666963	0.2197640313740063
D243907	0-1	1016065	991250	163464	109807	273271	0.16490693568726356	0.11077629255989911	0.2756832282471627
D243907	1-2	536152	528077	86103	55046	141149	0.16305008549889505	0.10423858641826855	0.2672886719171636
D243907	2-3	421585	414885	66093	41584	107677	0.15930438555262302	0.10023018426792966	0.2595345698205527
D243907	3-4	536380	524957	80534	51360	131894	0.1534106603017009	0.09783658471074774	0.25124724501244866
D243907	4-5	404284	395606	54504	33227	87731	0.13777344125215493	0.08399013159557742	0.22176357284773235
D243916	0-1	1016065	1000905	165910	110760	276670	0.16575998721157353	0.11065985283318597	0.2764198400447595
D243916	1-2	536152	530106	88428	54295	142723	0.16681192063474098	0.10242291164408628	0.2692348322788273
D243916	2-3	421585	416845	67993	41116	109109	0.16311338747016277	0.09863618371337068	0.2617495711835334
D243916	3-4	536380	530206	80532	52658	133190	0.1518881340460123	0.09931611486856053	0.2512042489145728
D243916	4-5	404284	400097	53852	34088	87940	0.13459736014016602	0.08519933916025364	0.21979669930041965
D243918	0-1	1016065	999160	163034	111008	274042	0.16317106369350254	0.111101325113095	0.27427238880659754
D243918	1-2	536152	530452	84736	55802	140538	0.15974301162027854	0.105197077209625	0.26494008882990355
D243918	2-3	421585	416980	64982	42241	107223	0.15583960861432203	0.10130222073001104	0.25714182934433305
D243918	3-4	536380	529825	80684	52504	133188	0.1522842447978106	0.09909687160854999	0.25138111640636057
D243918	4-5	404284	399814	54311	33903	88214	0.135840665909648	0.08479693057271631	0.2206375964823643
D243930	0-1	1016065	994828	163233	110496	273729	0.16408163019134966	0.1110704564005034	0.2751520865918531
D243930	1-2	536152	525755	85582	54968	140550	0.16277924128158552	0.10455059866287529	0.2673298399444608
D243930	2-3	421585	413771	65297	41805	107102	0.15780951299148563	0.1010341469073473	0.25884365989883296
D243930	3-4	536380	528749	79753	52571	132324	0.15083338219079373	0.09942524713994731	0.25025862933074106
D243930	4-5	404284	399776	53855	34329	88184	0.13471293924597774	0.08587058752901625	0.220583526774994
D243937	0-1	1016065	984445	158529	110344	268873	0.16103388203505528	0.11208752139530395	0.27312140343035923
D243937	1-2	536152	519313	82150	55225	137375	0.1581897622435795	0.10634241777117076	0.26453218001475026
D243937	2-3	421585	409146	63353	41515	104868	0.1548420368279294	0.10146744682827157	0.256309483656201
D243937	3-4	536380	524557	78805	52031	130836	0.15023152869945497	0.099190364440852	0.24942189314030697
D243937	4-5	404284	397007	53545	33719	87264	0.13487167732558872	0.08493301125672847	0.2198046885823172
D243940	0-1	1016065	990719	167263	107719	274982	0.1688299103984076	0.10872810554758716	0.2775580159459948
D243940	1-2	536152	523676	87516	53405	140921	0.16711860005041285	0.10198099588295052	0.26909959593336336
D243940	2-3	421585	412110	67733	40441	108174	0.16435660381936862	0.0981315668146854	0.262488170634054
D243940	3-4	536380	527304	83415	50668	134083	0.15819147967775704	0.0960887836997254	0.25428026337748244
D243940	4-5	404284	398608	56001	33112	89113	0.14049141010717295	0.08306908039979127	0.22356049050696425
D243950	0-1	1016065	998950	164341	110391	274732	0.16451373942639771	0.11050703238400321	0.2750207718104009
D243950	1-2	536152	528761	85709	55352	141061	0.1620940273582961	0.10468245577869775	0.2667764831369938
D243950	2-3	421585	415954	66182	41787	107969	0.15910893993085773	0.10046062785788813	0.25956956778874585
D243950	3-4	536380	530203	81439	52062	133501	0.15359965899853453	0.09819257906877177	0.2517922380673063
D243950	4-5	404284	400355	55455	33319	88774	0.13851456832061546	0.08322363902036942	0.22173820734098487
D244001	0-1	1016065	1000178	167470	109601	277071	0.16744019564517515	0.10958149449398007	0.27702169013915523
D244001	1-2	536152	529887	88480	54344	142824	0.16697899740888153	0.10255771513549115	0.26953671254437267
D244001	2-3	421585	416870	68099	40976	109075	0.1633578813538993	0.09829443231702929	0.26165231367092856
D244001	3-4	536380	530739	82938	51128	134066	0.15626890053303036	0.09633360276896931	0.2526025033019997
D244001	4-5	404284	400873	56190	33524	89714	0.1401690809807595	0.08362748301831253	0.22379656399907202
D244005	0-1	1016065	977023	163775	106022	269797	0.16762655536256568	0.10851535736620326	0.2761419127287689
D244005	1-2	536152	516158	86741	52253	138994	0.16805125562327813	0.10123450571336684	0.269285761336645
D244005	2-3	421585	406434	66720	39605	106325	0.16415949453047726	0.09744509563668394	0.2616045901671612
D244005	3-4	536380	520814	80954	50536	131490	0.15543744983813798	0.09703272185463524	0.25247017169277325
D244005	4-5	404284	393782	54069	33080	87149	0.13730693632517485	0.08400587126887465	0.2213128075940495
D244017	0-1	1016065	979772	159230	108840	268070	0.16251740200781406	0.11108706923651625	0.2736044712443303
D244017	1-2	536152	519837	82990	54961	137951	0.15964619678860872	0.10572737223398873	0.26537356902259746
D244017	2-3	421585	408872	64149	41225	105374	0.15689262165176387	0.10082617542898512	0.25771879708074896
D244017	3-4	536380	521535	79132	51495	130627	0.15172903064990845	0.09873738100031637	0.2504664116502248
D244017	4-5	404284	394070	53707	33177	86884	0.13628796914253813	0.08419062603090821	0.22047859517344634
D244025	0-1	1016065	1001272	166456	110183	276639	0.16624453694900088	0.1100430252718542	0.2762875622208551
D244025	1-2	536152	531301	88065	54728	142793	0.16575349942876072	0.1030075230424938	0.26876102247125455
D244025	2-3	421585	417674	68036	41229	109265	0.16289259087230712	0.09871095639182711	0.2616035472641342
D244025	3-4	536380	529922	82406	51798	134204	0.15550590464257003	0.0977464607998913	0.2532523654424613
D244025	4-5	404284	399698	55490	33283	88773	0.13882981651146617	0.08327036912869216	0.22210018564015832
D244027	0-1	1016065	996655	168661	108116	276777	0.1692270645308557	0.10847886179269657	0.2777059263235523
D244027	1-2	536152	527248	88252	53755	142007	0.1673823324128304	0.10195391921828058	0.26933625163111097
D244027	2-3	421585	414843	68113	40800	108913	0.1641898260305706	0.09835046029461748	0.2625402863251881
D244027	3-4	536380	529065	83128	50926	134054	0.15712247077391248	0.09625660363093382	0.2533790744048463
D244027	4-5	404284	399735	55957	33053	89010	0.13998524022164685	0.08268728032321412	0.22267252054486097
D244029	0-1	1016065	1001560	166494	110163	276657	0.16623467390870242	0.10999141339510364	0.27622608730380604
D244029	1-2	536152	531154	87391	55019	142410	0.16453043750023533	0.10358389468967569	0.26811433218991104
D244029	2-3	421585	417646	67365	41706	109071	0.1612968877949268	0.09985968978512903	0.26115657758005584
D244029	3-4	536380	530712	82128	51713	133841	0.15475059919504364	0.09744079651487059	0.2521913957099142
D244029	4-5	404284	400227	55313	33427	88740	0.13820406919073425	0.08352010234192096	0.22172417153265522
D244032	0-1	1016065	961098	160683	104453	265136	0.16718690497743205	0.10868090454875569	0.2758678095261878
D244032	1-2	536152	505983	84377	51197	135574	0.16675856698742844	0.10118324133419503	0.26794180832162345
