"id"	"het_load"	"hom_load"	"total_load"	"loadtype"
"D211461"	0.139374067945497	0.0876897305468734	0.157376764519622	"missense"
"D211474"	0.13684994748284	0.089181465106622	0.157606438848042	"missense"
"D211478"	0.141361203878807	0.0863980203597151	0.157078622299119	"missense"
"D211482"	0.141531252513877	0.0860449682245998	0.156810594481538	"missense"
"D211489"	0.138526388144794	0.0877111405379725	0.156974334610369	"missense"
"D211490"	0.139276488702891	0.0878839494196343	0.15752219377108	"missense"
"D217810"	0.139639406397896	0.0875076375009061	0.157327340699854	"missense"
"D217818"	0.140293078005422	0.0872255968518709	0.157372135854582	"missense"
"D217821"	0.142922550233608	0.0851187812821927	0.156580056398997	"missense"
"D217831"	0.13865117374578	0.0863513498356868	0.155676936708577	"missense"
"D217835"	0.136647226366472	0.0855712283557123	0.153894841538948	"missense"
"D217864"	0.141891131663629	0.0865343504579311	0.157479916289746	"missense"
"D217870"	0.137765134083588	0.0897481487679371	0.158630715809731	"missense"
"D217891"	0.139339707166593	0.0840620144488676	0.153731868032164	"missense"
"D217896"	0.139148345596334	0.0881283870114993	0.157702559809666	"missense"
"D217897"	0.136424312538934	0.0870561537776987	0.155268310047166	"missense"
"D217910"	0.136785061373727	0.0878710716462088	0.156263602333072	"missense"
"D217911"	0.138134999730647	0.0876259225340732	0.156693422399397	"missense"
"D217932"	0.139173346629336	0.0861171838044465	0.155703857119114	"missense"
"D217947"	0.137715123109157	0.0842931366493478	0.153150698203926	"missense"
"D217949"	0.140280235088361	0.0869277855733838	0.157067903117565	"missense"
"D217961"	0.138511768003782	0.0864269460353755	0.155682830037266	"missense"
"D217964"	0.142070039225201	0.0864066480650249	0.157441667677625	"missense"
"D217965"	0.141099965259684	0.0866228070175439	0.157172789647386	"missense"
"D217969"	0.14095460409116	0.084304932735426	0.154782234781006	"missense"
"D217977"	0.141749357233575	0.0855886088366186	0.156463287453406	"missense"
"D217993"	0.140456578593601	0.0885170972551512	0.158745386551952	"missense"
"D229025"	0.133292701158017	0.089099460665371	0.15574581124438	"missense"
"D229032"	0.139035533616688	0.0880562462488211	0.157574013057165	"missense"
"D229043"	0.135676402121481	0.0868031390242146	0.154641340084955	"missense"
"D229051"	0.138735887147023	0.0842783440919174	0.153646287665429	"missense"
"D229054"	0.138861332512343	0.0877775117162111	0.157208177972383	"missense"
"D229055"	0.139982653946227	0.0855532152149672	0.155544542188081	"missense"
"D229056"	0.144027534365168	0.0852952976203045	0.157309064802889	"missense"
"D229063"	0.138399018555436	0.0856354196332727	0.154834928910991	"missense"
"D229082"	0.13302227308742	0.0877167884496875	0.154227924993397	"missense"
"D229093"	0.141091162342916	0.0856010405678059	0.156146621739264	"missense"
"D229096"	0.138989486282643	0.0876590212647414	0.157153764406063	"missense"
"D229097"	0.139983350369348	0.0856507581904591	0.155642433375133	"missense"
"D229103"	0.140461697484782	0.0862409555530033	0.156471804295395	"missense"
"D229126"	0.141292235234751	0.0862471352578794	0.156893252875255	"missense"
"D229133"	0.14025243954179	0.0857551972846839	0.155881417055579	"missense"
"D229154"	0.138604532991753	0.0874098853519367	0.156712151847813	"missense"
"D229155"	0.141148425410899	0.0868010539082431	0.157375266613692	"missense"
"D229160"	0.139073947013125	0.0870609326929462	0.156597906199509	"missense"
"D229161"	0.139105836742514	0.0878948732686434	0.1574477916399	"missense"
"D229162"	0.140428743961353	0.0865036231884058	0.156717995169082	"missense"
"D229164"	0.140796695948043	0.086003787676143	0.156402135650164	"missense"
"D229165"	0.138829139984513	0.0866529824604531	0.15606755245271	"missense"
"D229186"	0.139023823487103	0.0848704812278003	0.154382392971352	"missense"
"D229192"	0.136620712053846	0.0870076491471705	0.155318005174094	"missense"
"D229193"	0.138027381950265	0.0850679891962373	0.15408168017137	"missense"
"D229512"	0.140260133091349	0.0869530147207098	0.157083081266384	"missense"
"D229599"	0.142864433942042	0.0854369328447334	0.156869149815754	"missense"
"D229633"	0.137435495460187	0.0872144925642868	0.15593224029438	"missense"
"D229648"	0.141891891891892	0.0862622712398497	0.157208217185796	"missense"
"D229658"	0.140948827292111	0.0861727078891258	0.156647121535181	"missense"
"D229676"	0.139829993928355	0.0876442015786278	0.157559198542805	"missense"
"D229679"	0.136318229266048	0.0866847002570348	0.154843814890059	"missense"
"D229705"	0.137316817310036	0.0882349824632045	0.156893391118222	"missense"
"D229707"	0.144236463620981	0.0868126057529611	0.158930837563452	"missense"
"D229714"	0.140001300925826	0.0867283883697231	0.156729038832636	"missense"
"D229716"	0.137657247870364	0.0881095734635652	0.156938197398747	"missense"
"D229718"	0.136124967182988	0.0886867136538966	0.15674919724539	"missense"
"D229721"	0.142052527396282	0.0853621206864886	0.15638838438463	"missense"
"D229734"	0.140223212460652	0.0875066432279956	0.157618249458321	"missense"
"D229737"	0.132812421131268	0.0899381164380104	0.156344327003644	"missense"
"D229740"	0.140809332366704	0.0870186076144028	0.157423273797755	"missense"
"D229742"	0.138296429949625	0.0866803642014581	0.155828579176271	"missense"
"D229759"	0.139983617945607	0.0865967837257769	0.156588592698581	"missense"
"D229770"	0.137022553168693	0.0864305994535812	0.154941876037928	"missense"
"D229771"	0.140207798011395	0.0869887569697647	0.157092655975462	"missense"
"D229772"	0.130039207801347	0.0915602694279682	0.156579873328642	"missense"
"D229775"	0.137402135624289	0.0855022692388388	0.154203337050983	"missense"
"D229776"	0.137664307381193	0.0875631951466127	0.156395348837209	"missense"
"D229780"	0.138814479732335	0.0873140784440437	0.156721318310211	"missense"
"D229783"	0.137913207117968	0.0875683724008148	0.156524975959799	"missense"
"D229784"	0.139924159131196	0.0857136446249467	0.155675724190545	"missense"
"D237206"	0.128096270424345	0.0920350074270344	0.156083142639207	"missense"
"D237232"	0.137603795966785	0.0879055134354531	0.156707411418846	"missense"
"D237233"	0.136896672657928	0.0881482618035158	0.15659659813248	"missense"
"D237235"	0.14326136121619	0.0848655720414186	0.156496252649514	"missense"
"D237258"	0.139249724242067	0.0877392133134859	0.15736407543452	"missense"
"D237276"	0.140312859754859	0.0833615494006907	0.15351797927812	"missense"
"D237277"	0.141017564465325	0.0849821152100795	0.155490897442742	"missense"
"D237278"	0.137003893017847	0.0886495778350776	0.157151524344001	"missense"
"D237300"	0.141238531168538	0.0862086660235226	0.156827931607792	"missense"
"D237304"	0.14001211061024	0.086938482585391	0.156944537890511	"missense"
"D237307"	0.137642323429995	0.0875845045365593	0.156405666251557	"missense"
"D237310"	0.140816581629754	0.0861467483324053	0.156555039147282	"missense"
"D237311"	0.140632025178239	0.0864110304665254	0.156727043055645	"missense"
"D237313"	0.142082232663185	0.086114415922244	0.157155532253836	"missense"
"D237325"	0.140444994320948	0.0872545838065877	0.157477080967062	"missense"
"D237327"	0.140338164251208	0.0877546733879437	0.157923755513548	"missense"
"D237337"	0.140947171499451	0.0879254951401033	0.158399080889829	"missense"
"D237339"	0.137460055664365	0.0869601072054427	0.155690135037625	"missense"
"D237340"	0.141099211341946	0.0872331502337333	0.157782755904706	"missense"
"D237352"	0.139070941457798	0.0873261890000886	0.156861659728988	"missense"
"D237355"	0.137330898918394	0.0891230767588114	0.157788526218008	"missense"
"D237360"	0.138256287376512	0.0874800743215116	0.156608218009767	"missense"
"D237361"	0.138623390415505	0.0877251205805567	0.157036815788309	"missense"
"D237369"	0.139630015353397	0.0854958717615607	0.155310879438259	"missense"
"D237370"	0.135521118201155	0.0873703173156227	0.1551308764162	"missense"
"D237371"	0.141167000307161	0.0858038617563259	0.156387361909906	"missense"
"D237378"	0.141385124586274	0.0861487541372635	0.1568413164304	"missense"
"D237379"	0.138813330960673	0.0864071993288761	0.155813864809213	"missense"
"D237385"	0.141485484993654	0.085790033984359	0.156532776481186	"missense"
"D237389"	0.136766896194444	0.0875299501370691	0.155913398234291	"missense"
"D237391"	0.143845943675939	0.0847289543720464	0.156651926210016	"missense"
"D237394"	0.144043167005022	0.0839192221391174	0.155940805641628	"missense"
"D243901"	0.141138934739724	0.0861246426989814	0.156694110068843	"missense"
"D243906"	0.13726872246696	0.0866960352422907	0.155330396475771	"missense"
"D243907"	0.139721208300713	0.0858133458054152	0.155673949955772	"missense"
"D243916"	0.138129322824513	0.0888390702911372	0.157903731703394	"missense"
"D243918"	0.137547221406362	0.0879609467575478	0.156734557460729	"missense"
"D243930"	0.139565397309218	0.0872031409279464	0.156985839582555	"missense"
"D243937"	0.138330947023931	0.0878911842912661	0.157056657803232	"missense"
"D243940"	0.141581321628871	0.0866455336096887	0.157436194424124	"missense"
"D243950"	0.14106808402936	0.0863882561376867	0.156922298152366	"missense"
"D244001"	0.139004484667286	0.0867237687366167	0.15622601107026	"missense"
"D244005"	0.138703909236651	0.0871254162042175	0.156477370822543	"missense"
"D244017"	0.138352578906851	0.0873389787015653	0.156515268154991	"missense"
"D244025"	0.139273521918208	0.0886093795631464	0.158246140522251	"missense"
"D244027"	0.139956842841078	0.0871349117101784	0.157113333130718	"missense"
"D244029"	0.140521690049992	0.0859639574262216	0.156224802451218	"missense"
"D244032"	0.139826881004471	0.0887049895896086	0.158618430091844	"missense"
"D244033"	0.141062469655284	0.0858148567729406	0.156346091600583	"missense"
"D244042"	0.14160450202853	0.0858828385330152	0.15668508954728	"missense"
"D244045"	0.138945223032761	0.0879821614149792	0.15745477293136	"missense"
"D244054"	0.143337313253133	0.085324129350738	0.156992785977304	"missense"
"D244055"	0.142809847709625	0.0861072653945705	0.157512189249383	"missense"
"D244073"	0.140734972898633	0.085632230402071	0.155999716851387	"missense"
"D244077"	0.141701419520411	0.0862639345577031	0.157114644317908	"missense"
"D244083"	0.142832571127929	0.0848172730583998	0.156233558622364	"missense"
"D244086"	0.143020282766218	0.0866691594829764	0.158179300866085	"missense"
"D244087"	0.137915416976992	0.0874313090038044	0.156389017492301	"missense"
"D244090"	0.143175655317867	0.0866827357637843	0.158270563422718	"missense"
"D244112"	0.125570131180626	0.0944500504540868	0.1572351160444	"missense"
"D244123"	0.14017542254881	0.0874266955310953	0.1575144068055	"missense"
"D244139"	0.133933151404477	0.0895828631224737	0.156549438824712	"missense"
"D244143"	0.140948987397834	0.0876514876998027	0.15812598139872	"missense"
"D244144"	0.137432151165163	0.088621801412072	0.157337876994654	"missense"
"D244147"	0.135831428887837	0.0894200082553937	0.157335722699312	"missense"
"D244162"	0.140106568295932	0.0880520545137821	0.158105338661748	"missense"
"D244163"	0.135899498101337	0.0881427713357834	0.156092520386452	"missense"
"D244168"	0.140394410343477	0.0870294652454767	0.157226670417215	"missense"
"D244179"	0.141439205955335	0.087283408623359	0.158003011601026	"missense"
"D244183"	0.142617298755809	0.0861739869085095	0.157482636286414	"missense"
"D244186"	0.142347966169956	0.0865283930728957	0.157702376157874	"missense"
"D247994"	0.144124421572493	0.0847149882758191	0.156777199062066	"missense"
"D154288"	0.141647125414409	0.0865205789601358	0.157344141667341	"missense"
"D229171"	0.139231367948472	0.0846126947242558	0.154228378698492	"missense"
"D211376"	0.136530806070281	0.0886798553155374	0.156945258350678	"missense"
"D229509"	0.140679451384785	0.0868165236707494	0.157156249363142	"missense"
"D229518"	0.141215471846858	0.0855358243801862	0.156143560303615	"missense"
"D229556"	0.128341446750363	0.0937526688871808	0.157923392262362	"missense"
"D229560"	0.14258996187926	0.0859300745040727	0.157225055443703	"missense"
"D229630"	0.140975580148502	0.0853480891010986	0.155835879175349	"missense"
"D229635"	0.140158035130102	0.0869293874880467	0.157008405053098	"missense"
"D229638"	0.143414308000891	0.0862491642522844	0.15795631825273	"missense"
"D229646"	0.141133847430526	0.0868298014451394	0.157396725160402	"missense"
"D229675"	0.140139577937949	0.0861181316109707	0.156187920579945	"missense"
"D229735"	0.135840289719733	0.0871209101572732	0.155041055017139	"missense"
"D229753"	0.137867359394072	0.0893764410086278	0.158310120705664	"missense"
"D229777"	0.138292505750837	0.0870293393599419	0.156175592235361	"missense"
"D154259"	0.147531447392439	0.0999616874376919	0.173727411133911	"gerp34"
"D154280"	0.155216774252621	0.0969006088907201	0.174508996017031	"gerp34"
"D154288"	0.156902077927741	0.0962994861507824	0.174750525114653	"gerp34"
"D154299"	0.151106545752811	0.0984545921457099	0.174007865022116	"gerp34"
"D211308"	0.153992524385572	0.09780992727866	0.174806189471446	"gerp34"
"D211312"	0.150758056148037	0.0984358486577891	0.173814876731808	"gerp34"
"D211320"	0.153812097284679	0.0985634886077987	0.175469537250138	"gerp34"
"D211334"	0.152931421614423	0.0965049532767919	0.172970664084004	"gerp34"
"D211341"	0.15325664907926	0.0984262523504082	0.175054576890038	"gerp34"
"D211349"	0.15541980265023	0.0966154240093645	0.17432532533448	"gerp34"
"D211350"	0.153771551137014	0.0978843426097285	0.174770118178235	"gerp34"
"D211374"	0.153785944033159	0.0973203412692201	0.174213313285799	"gerp34"
"D211376"	0.150466103390207	0.0985654999836327	0.173798551678736	"gerp34"
"D211385"	0.155911025804916	0.0964811819240004	0.174436694826458	"gerp34"
"D211401"	0.152516968693016	0.0983247415508987	0.174583225897407	"gerp34"
"D211403"	0.157501393275125	0.0962938881664499	0.175044584804013	"gerp34"
"D211411"	0.152684737334047	0.0981533072588183	0.174495675925842	"gerp34"
"D211412"	0.153122561284297	0.0978081485772978	0.174369429219446	"gerp34"
"D211431"	0.151950941553156	0.0976902334093712	0.173665704185949	"gerp34"
"D211435"	0.152202781810178	0.0981546767955701	0.174256067700659	"gerp34"
"D211438"	0.15397433942536	0.0973235744730288	0.174310744185709	"gerp34"
"D211445"	0.146494151081224	0.10050133589505	0.173748411435662	"gerp34"
"D211450"	0.151860655871874	0.0980843274230539	0.174014655358991	"gerp34"
"D211451"	0.15017286041346	0.0973255293662052	0.172411959572935	"gerp34"
"D211456"	0.149174685837201	0.0973576361372127	0.171944979055813	"gerp34"
"D211461"	0.152233826383874	0.0981140862313924	0.174230999423329	"gerp34"
"D211474"	0.153632448951243	0.0973708810908422	0.174187105566464	"gerp34"
"D211478"	0.152443388446266	0.0980843078912855	0.174306002114418	"gerp34"
"D211482"	0.152979314883938	0.0976329478244901	0.174122605266459	"gerp34"
"D211489"	0.149892187637516	0.0994624050224426	0.1744084988412	"gerp34"
"D211490"	0.152368772160017	0.0983720450239936	0.174556431104002	"gerp34"
"D217810"	0.153101782688242	0.0980797749796157	0.174630666323737	"gerp34"
"D217818"	0.152452872095283	0.0982055766863785	0.17443201273402	"gerp34"
"D217821"	0.156587170913679	0.0965926904959927	0.174886275952832	"gerp34"
"D217831"	0.15084365528269	0.0977840624328775	0.173205890074223	"gerp34"
"D217835"	0.1508921068574	0.0984815618221258	0.173927615250826	"gerp34"
"D217864"	0.154518676878865	0.0974641834074472	0.17472352184688	"gerp34"
"D217870"	0.153009408616849	0.0979010144975084	0.174405718805933	"gerp34"
"D217891"	0.153392372752679	0.0965040073211069	0.173200193697446	"gerp34"
"D217896"	0.154437636702034	0.0965875679022169	0.173806386253234	"gerp34"
"D217897"	0.151193318604674	0.0978887821116142	0.173485441413951	"gerp34"
"D217910"	0.149227195327729	0.0992029247921595	0.173816522456024	"gerp34"
"D217911"	0.151362123193136	0.0981195789296359	0.173800640526204	"gerp34"
"D217932"	0.152077780531095	0.0976507491372381	0.173689639402785	"gerp34"
"D217947"	0.154044465076181	0.0972445579189946	0.174266790457085	"gerp34"
"D217949"	0.156171041613573	0.0965813521680562	0.174666872974843	"gerp34"
"D217961"	0.151516667660908	0.0983587313988596	0.174117065229314	"gerp34"
"D217964"	0.156335684401024	0.0962141377213457	0.174381979921858	"gerp34"
"D217965"	0.155474001274207	0.0963948986477571	0.174131899284861	"gerp34"
"D217969"	0.151654716565292	0.097552786766387	0.173380145049033	"gerp34"
"D217977"	0.156500095164357	0.0962157847178977	0.174465832300076	"gerp34"
"D217993"	0.155559592410795	0.0971947809704309	0.174974577175829	"gerp34"
"D229025"	0.14491542799547	0.101526645882157	0.173984359879892	"gerp34"
"D229032"	0.152540648507461	0.0968089546102913	0.173079278864022	"gerp34"
"D229043"	0.148508851478255	0.0985954537054149	0.172849879444542	"gerp34"
"D229051"	0.153026347125808	0.0968237027105697	0.173336876273474	"gerp34"
"D229054"	0.151497030642514	0.0982544608983948	0.174002976219652	"gerp34"
"D229055"	0.152409405971616	0.0976881265072053	0.173892829493013	"gerp34"
"D229056"	0.159436664515449	0.0947059704611311	0.174424302718856	"gerp34"
"D229063"	0.151558134202785	0.097459652504401	0.173238719605793	"gerp34"
"D229082"	0.150898194108132	0.0982321227396653	0.173681219793731	"gerp34"
"D229093"	0.154205303369784	0.0969377604316774	0.174040412116569	"gerp34"
"D229096"	0.152941572693135	0.0967707532289661	0.173241539575533	"gerp34"
"D229097"	0.152304102331013	0.0976279090112072	0.173779960176713	"gerp34"
"D229103"	0.154036786060019	0.0971274265043053	0.174145819534315	"gerp34"
"D229126"	0.155582749520644	0.0965759780993526	0.174367352859675	"gerp34"
"D229133"	0.15229463447107	0.0973806485921919	0.173527965827727	"gerp34"
"D229154"	0.151376275184128	0.0988275863355868	0.174515723927651	"gerp34"
"D229155"	0.15449697818328	0.0967648131993103	0.17401330229095	"gerp34"
"D229160"	0.152080568350379	0.0979506596924038	0.173990943867593	"gerp34"
"D229161"	0.154667035147113	0.0967537530720412	0.174087270645597	"gerp34"
"D229162"	0.153633617028243	0.0979083942528589	0.17472520276698	"gerp34"
"D229164"	0.156492821104008	0.0958951536837693	0.174141564235773	"gerp34"
"D229165"	0.152415222373594	0.0974067550828678	0.173614366269665	"gerp34"
"D229167"	0.150968007815447	0.0984584362851608	0.173942440192884	"gerp34"
"D229170"	0.152128821562938	0.098250898271861	0.17431530905333	"gerp34"
"D229171"	0.155026031633127	0.0959999209665787	0.173512936783142	"gerp34"
"D229186"	0.154852037244611	0.0955111422247221	0.172937160847028	"gerp34"
"D229192"	0.152630348097001	0.0973577606367377	0.173672934685238	"gerp34"
"D229193"	0.15255347452609	0.0971261244453818	0.173402861708427	"gerp34"
"D229509"	0.152146541718217	0.098301242864145	0.174374513723254	"gerp34"
"D229512"	0.155690961928823	0.09678797260394	0.174633453568351	"gerp34"
"D229518"	0.155627200796527	0.0964311309108084	0.174244731309072	"gerp34"
"D229556"	0.136568396116432	0.106014679960082	0.174298878018299	"gerp34"
"D229560"	0.157194712715947	0.0952983235975757	0.173895679955549	"gerp34"
"D229599"	0.153651306531378	0.0973017723795356	0.174127425645224	"gerp34"
"D229630"	0.155594185326733	0.0967371436814456	0.174534236344812	"gerp34"
"D229633"	0.150381991735839	0.0983861641575147	0.173577160025434	"gerp34"
"D229635"	0.150101556593892	0.0995108888706725	0.174561667167618	"gerp34"
"D229638"	0.154511047463175	0.0970342822071545	0.174289805938742	"gerp34"
"D229646"	0.153291986468299	0.0977883671019606	0.17443436033611	"gerp34"
"D229648"	0.153373581366724	0.0976429989669346	0.174329789650296	"gerp34"
"D229658"	0.151335210693018	0.0982063093639453	0.173873914710454	"gerp34"
"D229675"	0.156327189111004	0.096020472499351	0.174184067054853	"gerp34"
"D229676"	0.154543998369082	0.0970850989471845	0.174357098131726	"gerp34"
"D229679"	0.150633572303552	0.0977247625358957	0.173041548687672	"gerp34"
"D229705"	0.150834466092735	0.0987822836429542	0.174199516689322	"gerp34"
"D229707"	0.152859470942046	0.0981597583010201	0.174589493772043	"gerp34"
"D229714"	0.152064034980803	0.0975836431226766	0.173615660613078	"gerp34"
"D229716"	0.148941895800535	0.0996942847728188	0.174165232673086	"gerp34"
"D229718"	0.146941485723042	0.100698479179702	0.174169222041223	"gerp34"
"D229721"	0.156294237064945	0.0964025092817821	0.174549627814255	"gerp34"
"D229734"	0.154352895165991	0.0965805532803518	0.173757000863348	"gerp34"
"D229735"	0.15103037141956	0.0981081287577359	0.173623314467516	"gerp34"
"D229737"	0.151291445852325	0.0987667110112752	0.174412433937438	"gerp34"
"D229740"	0.152410519795689	0.0978836526712743	0.174088912569119	"gerp34"
"D229742"	0.155578870218556	0.0965840918349694	0.174373526944248	"gerp34"
"D229753"	0.150815290425782	0.0988246546345605	0.174232299847452	"gerp34"
"D229759"	0.155659346561131	0.097010226418309	0.174839899698874	"gerp34"
"D229770"	0.150578433761502	0.0985271308834507	0.173816347764202	"gerp34"
"D229771"	0.151798357405834	0.0980318116107011	0.173930990313618	"gerp34"
"D229772"	0.143959663977183	0.101408813230016	0.173388645218608	"gerp34"
"D229775"	0.151017168275824	0.0978383454953415	0.173346929633254	"gerp34"
"D229776"	0.151234089365347	0.0987548359469596	0.174371880629633	"gerp34"
"D229777"	0.154721700153773	0.0973476903166704	0.174708540393557	"gerp34"
"D229780"	0.153167189720512	0.0976007372098532	0.174184332070109	"gerp34"
"D229783"	0.151503361901429	0.0982174104051408	0.173969091355855	"gerp34"
"D229784"	0.152092836087006	0.0983196853092322	0.174366103352735	"gerp34"
"D237206"	0.145780278783872	0.101617702085611	0.174507841477547	"gerp34"
"D237232"	0.154108921272502	0.0974813381356899	0.174535798771941	"gerp34"
"D237233"	0.149772661935816	0.0991303657078876	0.174016696675796	"gerp34"
"D237235"	0.155557458406512	0.0967198898127838	0.17449861901604	"gerp34"
"D237258"	0.15080938845368	0.0982745361190069	0.173679230345847	"gerp34"
"D237276"	0.151033259600247	0.0972658974512266	0.17278252725135	"gerp34"
"D237277"	0.156266810112964	0.0964557228677724	0.174589127924254	"gerp34"
"D237278"	0.149436641794581	0.0994543207806457	0.174172641677936	"gerp34"
"D237300"	0.154049861149195	0.0970207346854647	0.174045665260062	"gerp34"
"D237304"	0.152822013546919	0.0973415445367682	0.173752551310228	"gerp34"
"D237307"	0.150729283173792	0.0989929986536603	0.174357640240556	"gerp34"
"D237310"	0.152819283957538	0.0967336336253351	0.173143275604104	"gerp34"
"D237311"	0.152007644522064	0.0972953098788979	0.17329913213993	"gerp34"
"D237313"	0.155028529568412	0.0971223217742683	0.174636586558474	"gerp34"
"D237325"	0.153135800395455	0.097386817789284	0.173954717987012	"gerp34"
"D237327"	0.153555927544536	0.0976489797141177	0.174426943486386	"gerp34"
"D237337"	0.15163182817675	0.0984188100473536	0.174234724135729	"gerp34"
"D237339"	0.155711401001705	0.0968321210766391	0.174687821577492	"gerp34"
"D237340"	0.152221844851801	0.0978033981696515	0.173914320595552	"gerp34"
"D237352"	0.153346993215162	0.0975953453308333	0.174268841938415	"gerp34"
"D237355"	0.152800093098685	0.0975659198750676	0.17396596642441	"gerp34"
"D237360"	0.152384172287871	0.0979443750692994	0.174136461213235	"gerp34"
"D237361"	0.153117695586415	0.0985971706616557	0.175156018454864	"gerp34"
"D237369"	0.154220800689187	0.096471126107319	0.173581526451913	"gerp34"
"D237370"	0.151882688869319	0.0981030151232697	0.174044359557929	"gerp34"
"D237371"	0.155119751451831	0.0962880701747815	0.173847945900697	"gerp34"
"D237378"	0.154582456978521	0.0959844131704231	0.173275641659684	"gerp34"
"D237379"	0.151181389279049	0.0974135063735491	0.173004201013073	"gerp34"
"D237385"	0.153578516875713	0.0969999759539351	0.173789234391792	"gerp34"
"D237389"	0.150378656209845	0.0981713580459074	0.17336068615083	"gerp34"
"D237391"	0.155885966571596	0.0965423768656785	0.174485360151476	"gerp34"
"D237394"	0.155709309827471	0.0965284202599948	0.17438307517373	"gerp34"
"D243901"	0.155618700641389	0.096179298107829	0.173988648428524	"gerp34"
"D243906"	0.151111350780863	0.0979155793256592	0.173471254716091	"gerp34"
"D243907"	0.153114420192122	0.0973824007046324	0.173939610800694	"gerp34"
"D243916"	0.151626136696179	0.0990495647700979	0.174862633118187	"gerp34"
"D243918"	0.152109663585091	0.0987165053735084	0.174771337166054	"gerp34"
"D243930"	0.150500648026118	0.098988495941406	0.174238819954465	"gerp34"
"D243937"	0.150326148688513	0.0987176447451372	0.173880719089394	"gerp34"
"D243940"	0.157834501570447	0.0958082409164537	0.174725491701677	"gerp34"
"D243950"	0.153416589409391	0.0977986220937631	0.174506916798458	"gerp34"
"D244001"	0.15597506432757	0.0960146868423108	0.174002219006096	"gerp34"
"D244005"	0.1552282621572	0.0967004531185216	0.174314584197121	"gerp34"
"D244017"	0.151627110937786	0.098367806362062	0.174181361830955	"gerp34"
"D244025"	0.155241004381898	0.0974217713049328	0.175042273495882	"gerp34"
"D244027"	0.156879854846467	0.0958727429062769	0.17431267032951	"gerp34"
"D244029"	0.154574092398754	0.0971339863644204	0.174421032563798	"gerp34"
"D244032"	0.154409900842466	0.0969917244464326	0.174196674867666	"gerp34"
"D244033"	0.152991428060977	0.0974451902707945	0.173940904301283	"gerp34"
"D244042"	0.151909281015379	0.0981814815352667	0.174136122042956	"gerp34"
"D244045"	0.151389734963859	0.098455243896895	0.174150111378824	"gerp34"
"D244054"	0.157627565156567	0.0962073382327559	0.175021120811039	"gerp34"
"D244055"	0.153546022496692	0.0978884555680315	0.174661466816378	"gerp34"
"D244073"	0.154722179814326	0.0972188901732423	0.174579980080405	"gerp34"
"D244077"	0.15578014474198	0.0967828053066006	0.17467287767759	"gerp34"
"D244083"	0.155254123510119	0.0968755814504978	0.174502643205557	"gerp34"
"D244086"	0.157035347278691	0.0955491643882216	0.174066838027567	"gerp34"
"D244087"	0.152811846841616	0.0984708836507199	0.174876807071528	"gerp34"
"D244090"	0.153825459925874	0.0974528440787213	0.174365574041658	"gerp34"
"D244112"	0.131424095719935	0.108698970690858	0.174411018550826	"gerp34"
"D244123"	0.154097293819144	0.0973998435226417	0.174448490432214	"gerp34"
"D244139"	0.150423767663098	0.0990967202473292	0.174308604078878	"gerp34"
"D244143"	0.153836216386367	0.0969866682678574	0.173904776461041	"gerp34"
"D244144"	0.152260731039444	0.0981687307751602	0.174299096294882	"gerp34"
"D244147"	0.151459767731986	0.0986684415929236	0.174398325458917	"gerp34"
"D244162"	0.150214418642285	0.0987649780432368	0.173872187364379	"gerp34"
"D244163"	0.14933255799403	0.0994906315212231	0.174156910518238	"gerp34"
"D244168"	0.151184212438773	0.0983797473873926	0.173971853606779	"gerp34"
"D244179"	0.153580655200471	0.0978151235296985	0.174605451129934	"gerp34"
"D244183"	0.156932771196241	0.0959050801773828	0.174371465775503	"gerp34"
"D244186"	0.153293581174019	0.0975421797373297	0.174188970324339	"gerp34"
"D247994"	0.155866139622383	0.0960488310593923	0.173981900870584	"gerp34"
"D154259"	0.132018804911061	0.0854016332828772	0.151411035738408	"gerp45"
"D154280"	0.13819660591255	0.0834050756789769	0.152503378635252	"gerp45"
"D154288"	0.13814708775424	0.0831142711391966	0.152187815016317	"gerp45"
"D154299"	0.137295108065769	0.0837602047964135	0.152407758829298	"gerp45"
"D211308"	0.138143397932087	0.0832668021037789	0.152338501069822	"gerp45"
"D211312"	0.136053271432707	0.0842243077813904	0.152250943497744	"gerp45"
"D211320"	0.137778758025781	0.083480370533745	0.152369749546635	"gerp45"
"D211334"	0.135676214412619	0.0815499662620172	0.149388073468327	"gerp45"
"D211341"	0.136362413711312	0.0842749793983083	0.152456186253964	"gerp45"
"D211349"	0.137855982117253	0.0829332019578863	0.151861193016513	"gerp45"
"D211350"	0.137600698304953	0.0831821639651238	0.1519825131176	"gerp45"
"D211374"	0.137797217826231	0.0831281870933708	0.152026796006487	"gerp45"
"D211376"	0.134433501387423	0.0844422949153867	0.151659045609098	"gerp45"
"D211385"	0.138875372733965	0.0835448091726866	0.152982495539669	"gerp45"
"D211401"	0.136627180424986	0.0840470469454872	0.15236063715798	"gerp45"
"D211403"	0.13966516547864	0.0825429727499578	0.152375555489278	"gerp45"
"D211411"	0.13797392714723	0.0831648394531774	0.152151803026792	"gerp45"
"D211412"	0.137158354707876	0.0836034781244023	0.15218265547834	"gerp45"
"D211431"	0.136297579157411	0.0833854147057716	0.151534204284477	"gerp45"
"D211435"	0.135392690903132	0.0839878385551069	0.151684184006673	"gerp45"
"D211438"	0.138047573182478	0.0832762341351605	0.152300020726399	"gerp45"
"D211445"	0.131260302353264	0.0855291714711028	0.151159322647735	"gerp45"
